audio_file,transcription,cv-fn,sr16k_mono
0020-CP514_575.103-589.031.wav,"E só uma complementação, eu gostaria de saber, quer dizer, se atribui isso sempre aos militares, se os civis também não adotaram, alguns civis, com muito carinho, essa tática de de deixar o adversário de lado para torná-lo inimigo.",0.774775505065918,0.9568389058113098
0007-CP675_22.374-36.285.wav,"e ideias, o Certas Palavras, que hoje, com muito prazer, recebe a carioca jornalista, escritora de dezenas de livros e está lançando mais quatro de uma vez para a sua coleção.",0.7288743257522583,0.9446501731872559
0039-CP511_1013.03-1026.81.wav,"Você estava falando exatamente do declínio da chanchada, e eu lembro esse jota cá, a que você se refere aqui no subtítulo, a chanchada de Getúlio a jota cá, e jota cá foi um momento de grande explosão da indústria brasileira, né?",0.7640988826751709,0.9035622477531433
0071-CP712_1406.73-1420.38.wav,"O professor eh Francisco Antônio Dória, convidado de hoje do Certas Palavras, autor do livro Os Herdeiros do Poder, um livro da editora Revan, que você quer conhecer um pouco sobre a estrutura de poder do Brasil.",0.8166584372520447,0.9637956619262695
0026-CP627_997.575-1010.88.wav,"O José Nogueira quer saber o seguinte Ney, como é que você vê essa questão da volta da censura, ou pelo menos se discutir a volta da censura no Brasil?",0.6022943258285522,0.8102710843086243
0062-CP716_579.784-592.628.wav,"Ivana, me diga uma coisa, você você está tendo o retorno do dos livros que você colocou aí na nas prateleiras, o Napoleão de Stendhal e o e o livro Mistério de Fazer Dinheiro, da da Nise Jinkings?",0.8845636248588562,0.9587265253067017
0127-CP572_1049.31-1061.16.wav,"Mas isso, isso, digamos, que o Brasil passa hoje, que você teve referência, por exemplo, nesse seu estudo sobre o século dezessete, a elite, o poder no século dezessete, você acha que esse é o caminho, por exemplo, da história?",0.7579050660133362,0.9493756294250488
0021-CP558_405.056-416.718.wav,"O público entra no estande, principalmente as crianças, eles estão... Você percebe alguma diferença no comportamento em relação à Bienal do Livro do Rio de Janeiro do ano passado, do ano retrasado para esta?",0.8313609957695007,0.9567974805831909
0062-CP710_900.164-911.494.wav,"Eu gostaria de saber se se esses outros casos, se você acompanha isso, se, eh como é que você trataria disso se você fosse obrigado a colocar uma manchete oitenta por cento de inflação numa pesquisa em quatro supermercados?",0.8835744857788086,0.9452207088470459
0028-CP671_459.64-470.809.wav,"e de um escritor alemão, quer dizer, você está batendo de frente com o gosto da literatura europeia e está conseguindo o seu espacinho lá, correto?",0.5857670307159424,0.9493586421012878
0067-CP698_963.154-973.92.wav,"Tem coisa boa, quer dizer, o pai pode ficar, se se ele tiver interesse, ele pode entrar numa livraria, eh onde tiver livraria, pelo menos nas cidades do Brasil que tem livraria, né?",0.787875771522522,0.9084113836288452
0060-CP520_998.982-1009.69.wav,"Você acha que é importante para o estudo da literatura somente desse ponto de vista emocional, ou para o entendimento da própria literatura, por exemplo, da própria poesia do Manoel Bandeira, ou do Carlos Drummond de Andrade?",0.8054676651954651,0.9612194299697876
0032-CP715_1164.78-1175.45.wav,"Primeiro, eh quantas pessoas, no no no ápice da da da da comunidade, quantas pessoas moraram eh naquela região, em torno de Antônio Conselheiro?",0.7682552337646484,0.9677669405937195
0027-CP011_1250.69-1261.3.wav,"Ô Jorge, é o seguinte, a gente esqueceu de avisar aí o pessoal que estava programado uma matéria a respeito de moral com Eva Blay, Irede Cardoso e Silva Pimentel, né?",0.7039867639541626,0.9093436002731323
0031-CP678_641.304-651.873.wav,"que que acabam aparecendo num num num discurso, num num numa fase de pensamento, acabam passando para a sociedade, isso é como um pouquinho de jornalismo, um pouquinho infantilmente. ou ou ou",0.8059520721435547,0.93729168176651
0082-CP707_1508.09-1518.64.wav,"Mas eu gostaria... Claudio, dá dá só uma uma uma aperfeiçoada na na sua colocação, de dessa geração que você colocou, de dessa da observação que você colocou.",0.7954109311103821,0.9197467565536499
0062-CP689_1588.32-1598.83.wav,"Só só para encerrar a minha parte, é a pergunta do... A pergunta não, é uma uma indagação, até uma cobrança do ouvinte, o advogado João, aqui da da capital São Paulo.",0.8488016128540039,0.9462858438491821
0005-CP711_37.016-47.463.wav,"Boa tarde Jorge Vasconcellos, boa tarde aos ouvintes da cê bê ene Brasil, mais uma edição do programa de livros e ideias, o Certas Palavras.",0.7777833938598633,0.9461939334869385
0014-CP524_647.095-657.541.wav,"Eu te pergunto o seguinte, eh evidentemente, vamos assim, de contrário, qual era a visão do Fellini, isso é importante, é muito discutido, inclusive, dos meios de comunicação?",0.7378554344177246,0.9406514167785645
0075-CP719_1553.61-1563.93.wav,"superadas, eu creio que já projetando para o próximo milênio, porque acho que até até noventa e nove vai ser impossível.",0.7340711355209351,0.9039745330810547
0017-CP743_175.776-186.083.wav,"Até o próprio Ruy Castro, você pega uma uma reportagem feita com o Ruy Castro, de noventa e dois, acho que no Estadão, que ele diz, olha, quem tem menos de trinta anos no Brasil não sabe quem foi Leila Diniz, infelizmente.",0.7259863615036011,0.9241275191307068
0013-CP665_98.747-109.014.wav,"Você deve ter esse tipo de experiência, eh mesmo porque, percorrendo o Brasil, você até contou, gostaria que até você contasse a história desse livro, que tem a ver com essa dificuldade de professora, né?",0.8752934336662292,0.9674853086471558
0036-CP717_278.672-288.938.wav,"Um é da Nise, Nise? Nise Jenkins, que é O Mistério de Fazer Dinheiro, Automatização e Subjetividade no Trabalho Bancário.",0.9215831160545349,0.9454936385154724
0005-CP669_34.732-44.984.wav,"Apesar de um pouco tardio, mas, eh tem seus motivos, você saberá porque, um balanço do que foi para o Brasil a Feira do Livro de Frankfurt de noventa e quatro.",0.8176150321960449,0.9417672157287598
0066-CP707_1215.19-1225.44.wav,"Vamos, ehh digamos assim, aproximar para o momento agora, o digamos o, a pós-publicação e pós-premiação.",0.819366455078125,0.9480928182601929
0008-CP676_31.909-42.157.wav,"Nós vamos conversar com o escritor e editor Paulo Condini, que é um um dos diretores da Cartago e Forte.",0.7885531187057495,0.9055079817771912
0020-CP009_533.245-543.487.wav,"Eh, no no No Calabar, e que eu quer dizer eu lembro de alguma reportagem que tem falado da ajuda do seu pai ali na pesquisa do Calabar não sei se não não",0.6759171485900879,0.9077370762825012
0040-CP572_1488.78-1499.02.wav,"O caso de o do intelectual do dos países periféricos, digamos assim, ele como é que como é que ele se se situa idealmente, digamos?",0.7623214721679688,0.9543161392211914
0081-CP697_1590.55-1600.77.wav,"do Vascaína Fi Firmo, o editor Firmo, mas que está lançando praticamente uma verdadeira coleção de livros sobre o Flamengo, textos de ficção e de história do Flamengo.",0.728082537651062,0.8978430032730103
0001-CP746_0.844-11.053.wav,"Humberto, a primeira coisa que a gente gostaria de definir é o seguinte, o que é, para vocês, isso para o escritor, leitor, não ficar perdido, o que é um texto erótico?",0.6800419688224792,0.949688196182251
0027-CP651_636.957-647.141.wav,"Você diria que os militares, eh usando até um sp um termos de termo no no sentido hoje, atual, você diria que os militares do século passado eram mais progressistas, em certo sentido?",0.7965028285980225,0.9481675624847412
0013-CP646_825.087-835.232.wav,"O Antônio Luiz, que é carioca, jornalista, advogado, administrador de empresas, professor e vice-presidente do conjunto universitário Cândido Mendes.",0.7081068158149719,0.9314141869544983
0067-CP746_1830.33-1840.44.wav,"Você acha que se eh o Estado tivesse dado um pouco mais de livro para essas pessoas, um pouco menos de obrigações e mais livro, ah ahh a violência estaria amainada?",0.6706265211105347,0.9398614168167114
0011-CP715_150.883-160.971.wav,"Marco Antônio, eh mas eh bom a figura central, digamos assim, seria inclusive o início do seu livro, parte da figura central, de Antônio Conselheiro, perfeito é.",0.7466484904289246,0.9660453796386719
0080-CP551_1318.68-1328.75.wav,"Ricardo Viveiros, poeta jornalista, como já lembramos no decorrer de todo esse programa, autor do do reeditado, agora reeditado, em quarta edição,",0.7574089169502258,0.9333884716033936
0002-CP002_62.998-73.023.wav,"Hoje, dia quatorze de março, um sábado com muita preguiça, Certas Palavras voltas volta para falar de livros.",0.6696453094482422,0.7598262429237366
0004-CP649_48.78-58.457.wav,"escritora, roteirista de tê vê, roteirista de audiovisuais, que pela editora Companhia das Letras lançou recentemente aqui em São Paulo o livro Acqua-toffana.",0.6325013637542725,0.8881415128707886
0041-CP678_884.368-894.038.wav,"Quando trata-se aqui do livro Reformas Econômicas e Novas Democracias, acredito que seja exatamente o Brasil, Portugal, Grécia, Espanha, principalmente esses quatro países. Eh",0.7728475332260132,0.9412482380867004
0011-CP697_144.759-154.402.wav,"A apresentação do Juva, com o seu verso da língua, é do Veríssimo e o do do do Rodrigo Lacerda, do João Baldo Ribeiro.",0.7849447727203369,0.9580930471420288
0004-CP549_33.149-42.733.wav,"E ontem nós prometemos um programa histórico, dois programas históricos, certas palavras, para lá da Colônia, né, para lá do Brasil Colônia. Ontem nós",0.771982729434967,0.9383188486099243
0022-CP009_546.348-555.93.wav,"Mas o seu pai, de alguma forma, no em algum trabalho seu, do teatro, alguma pesquisa sua, contribuiu em alguma em alguma eh alguma algum trabalho ai alguma peça, alguma coisa?",0.6576130390167236,0.867875337600708
0018-CP575_323.46-333.031.wav,"Quer dizer, saber que você vai escrever, vai ter um monte de lauda na sua frente, vai ter que entregar para um editor, vai ter todo um processo, vai ter todo uma briga, pesa para você isso?",0.6994327902793884,0.9054410457611084
0065-CP746_1818.31-1827.88.wav,"A Ilda Rios, de uma vez, disse, num certas palavras, que o livro ele servia para ela, um um uma das funções principais do livro, como um escudo contra a violência.",0.7185570001602173,0.9353285431861877
0119-CP572_895.156-904.004.wav,"entre a gente e a editora, e que nós estaremos, eh, telefonando para essas pessoas durante essa semana e elas receberão os seus livros em casa, está certo?",0.7712700366973877,0.9373169541358948
0075-CP575_837.663-846.505.wav,"Então, do ponto de vista histórico e literário, eh, de onde vem o gosto do mineiro pela escrita, principalmente pelo conto, pelo caso?",0.7385190725326538,0.9266843199729919
0063-CP745_1244.26-1253.1.wav,"Eu gostaria que o senhor falasse um pouco disso, do jeito do livro, eu tenho como é que se que se montou, né?",0.7999476194381714,0.8737387657165527
0079-CP703_1363.48-1372.31.wav,"Acho que quanto mais você o o o computador avança, mais você fica você fica maravilhado com a facilidade de manipulação do livro.",0.8530583381652832,0.9671940803527832
0071-CP623_806.81-815.597.wav,"A poesia de Safo, a poesia grega em geral, é uma poesia na qual o a a palavra é uma, de uma certa maneira, a manifestação do Deus.",0.7009700536727905,0.9348686933517456
0012-CP663_497.779-506.47.wav,"A escravidão acabou, a vida cotidiana dos escravos, negritude e sexualidade. O Certas Palavras vai para o intervalo, mas volta já já",0.7430290579795837,0.8951704502105713
0029-CP524_1623.56-1632.19.wav,"Não, dá um trabalho de recorte ali, de usar material que foi, que eu lembro de ter lido na página dele, nessa página que falamos, o Diário da Corte,",0.6488885879516602,0.8521625995635986
0014-CP547_119.472-127.723.wav,"inclusive de alguns éh que estiveram em campos de concentração, mas que fazem parte realmente da sua família, quer dizer, isso é isso é um dado biográfico concreto.",0.7940635681152344,0.9415075182914734
0050-CP637_1070.41-1078.63.wav,"eh, Depois que conseguiram a a igualdade nas escolas, no ônibus, esse tipo de coisa, que teve aquela quebradeira, tudo estava sem rumo, quer dizer, não sabia o que fazer.",0.8874996900558472,0.9334032535552979
0061-CP679_881.33-889.512.wav,"Por exemplo, esteve aqui a ah Ana Maria Machado, voltando de uma viagem, exatamente, que ela fez, acho que com vinte escritores, é isso?",0.6849582195281982,0.9253876209259033
0048-CP551_690.459-698.622.wav,"Exatamente, olha eh um... Preocupado até com o público... Ah, não vou explicar melhor isso... não ou não?",0.7813974618911743,0.8942857980728149
0079-CP623_853.479-861.621.wav,Foi nesse contraponto que eu tentei compreender a modernidade eh ligada a ao mundo arcaico de Safo de Lesbos.,0.6733695268630981,0.8960597515106201
0015-CP648_689.891-698.017.wav,"Sidney, mais um minutinho, porque nós vamos fazer novamente o nosso Jornalismo Eletrônico ao Vivo, agora direto do Canadá, com Oscar Ulisses.",0.7357562780380249,0.9045847654342651
0034-CP725_600.568-608.671.wav,"Nelly, vamos dar uma ideia do livro, inclusive professores, educadores do Brasil inteiro, eh, bibliotecários, têm que ter esse livro à mão, né?",0.8577660918235779,0.9423266649246216
0015-CP720_1248.02-1256.1.wav,"que é o fato de que, ainda bem que você fez tudo nesse livro do jeito que você fez eh.",0.8874790668487549,0.9447859525680542
0038-CP743_470.678-478.742.wav,"Talvez hoje não houvesse con eh con condição propícia para uma Leila Diniz, mesmo no Rio de Janeiro.",0.6489541530609131,0.9058036208152771
0054-CP572_1823.22-1831.28.wav,"Cerca aí de sete minutos, nós ainda estamos na pergunta do ouvinte Carlos Alberto Barbosa, estudante lá de Guaianases, de Guarulhos.",0.7770459651947021,0.9359356164932251
